Date,Open,High,Low,Close,Adj Close,Volume
2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,155.931396484375,71677000
2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,161.65643310546875,49814400
2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,157.59963989257812,47817300
2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,153.14474487304688,72821100
2020-03-09,151.0,157.75,150.0,150.6199951171875,142.76573181152344,70419300
2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,152.52859497070312,65354400
2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,145.61874389648438,56371600
2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,131.80853271484375,93226400
2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,150.54762268066406,92727400
2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,128.35833740234375,87905900
2020-03-17,140.0,147.5,135.0,146.57000732421875,138.9269256591797,81059800
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,133.07864379882812,81593200
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,135.2681884765625,85922700
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,130.187744140625,84866200
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,128.88919067382812,78975200
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,140.60462951660156,82516700
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,139.2586669921875,75638200
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,147.96945190429688,64568100
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,141.8937225341797,57042300
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,151.8745574951172,63420300
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,149.48605346679688,77927200
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,144.1780242919922,57969900
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,147.16372680664062,49630700
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,145.80831909179688,41243300
2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,156.6517791748047,67111700
2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,154.96456909179688,62769000
2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,156.51907348632812,48318200
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,156.52853393554688,51385100
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,156.87925720214844,41905300
2020-04-14,169.0,173.75,168.0,173.6999969482422,164.6421661376953,52874300
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,162.9170684814453,40940800
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,167.8079833984375,50479600
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,169.28668212890625,52765600
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,165.93125915527344,36669600
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,159.06878662109375,56203700
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,164.47158813476562,34620200
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,162.48106384277344,32790800
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,165.44784545898438,34277600
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,164.9739532470703,33194400
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,160.95506286621094,34392700
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,168.1776580810547,51286600
2020-04-30,180.0,180.3999938964844,176.22999572753906,179.2100067138672,169.8648681640625,53875900
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,165.46681213378906,39370500
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,169.51414489746094,30372900
2020-05-05,180.6199951171875,183.6499938964844,179.89999389648438,180.759994506836,171.3340301513672,36839200
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,173.0211944580078,32139300
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.6000061035156,174.02593994140625,28316000
2020-05-08,184.97999572753903,185.0,183.3600006103516,184.67999267578125,175.0496063232422,30877800
2020-05-11,183.1499938964844,187.509994506836,182.8500061035156,186.7400054931641,177.00218200683594,30892700
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.509994506836,172.99273681640625,32038200
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,170.37664794921875,44711500
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,171.11602783203125,41873900
2020-05-15,179.05999755859375,187.0599975585937,177.0,183.1600036621093,173.60885620117188,46610400
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.9100036621093,175.26763916015625,35264500
2020-05-19,185.02999877929688,186.6000061035156,183.4900054931641,183.6300048828125,174.05433654785156,26799100
2020-05-20,184.8099975585937,185.8500061035156,183.94000244140625,185.6600036621093,176.46861267089844,31261300
2020-05-21,185.3999938964844,186.6699981689453,183.2899932861328,183.42999267578125,174.34901428222656,29119500
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.509994506836,174.42507934570312,20826900
2020-05-26,186.33999633789065,186.5,181.1000061035156,181.57000732421875,172.58111572265625,36073600
2020-05-27,180.1999969482422,181.9900054931641,176.60000610351562,181.8099975585937,172.80921936035156,39517100
2020-05-28,180.7400054931641,184.1499938964844,180.3800048828125,181.3999938964844,172.41952514648438,33810200
2020-05-29,182.72999572753903,184.2700042724609,180.4100036621093,183.25,174.17796325683594,42130400
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,173.7787628173828,22622400
2020-06-02,184.25,185.0,181.3500061035156,184.9100036621093,175.75576782226562,30794600
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.3600006103516,176.18344116210938,27311000
2020-06-04,184.3000030517578,185.83999633789065,182.3000030517578,182.9199981689453,173.86427307128906,28761800
2020-06-05,182.6199951171875,187.72999572753903,182.009994506836,187.1999969482422,177.9323272705078,39893600
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.3600006103516,179.03497314453125,33211600
2020-06-09,188.0,190.6999969482422,187.259994506836,189.8000030517578,180.40367126464844,29783900
2020-06-10,191.1300048828125,198.5200042724609,191.009994506836,196.83999633789065,187.0951538085937,43872300
2020-06-11,193.1300048828125,195.759994506836,186.07000732421875,186.2700042724609,177.04843139648438,52854700
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.7400054931641,178.4456787109375,43373600
2020-06-15,184.5800018310547,190.82000732421875,184.009994506836,188.94000244140625,179.5862274169922,32770200
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,183.987060546875,42556700
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.2400054931641,184.62388610839844,25687800
2020-06-18,194.0,196.4900054931641,194.0,196.32000732421875,186.6008758544922,23061600
2020-06-19,198.58999633789065,199.2899932861328,194.3699951171875,195.1499938964844,185.48883056640625,44441100
2020-06-22,195.7899932861328,200.759994506836,195.22999572753903,200.57000732421875,190.6405029296875,32818900
2020-06-23,202.08999633789065,203.9499969482422,201.42999267578125,201.9100036621093,191.9141387939453,30917400
2020-06-24,201.6000061035156,203.25,196.5599975585937,197.83999633789065,188.04562377929688,36740600
2020-06-25,197.8000030517578,200.6100006103516,195.47000122070312,200.33999633789065,190.4218597412109,27803900
2020-06-26,199.72999572753903,199.88999938964844,194.8800048828125,196.3300018310547,186.6104278564453,54675800
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,188.61590576171875,26701600
2020-06-30,197.8800048828125,204.3999938964844,197.7400054931641,203.509994506836,193.43492126464844,34310300
2020-07-01,203.13999938964844,206.3500061035156,201.7700042724609,204.6999969482422,194.5660095214844,32061200
2020-07-02,205.67999267578125,208.0200042724609,205.0,206.259994506836,196.0487670898437,29315800
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789065,210.6999969482422,200.2689514160156,31897600
2020-07-07,210.4499969482422,214.6699981689453,207.9900054931641,208.25,197.9402313232422,33600700
2020-07-08,210.07000732421875,213.259994506836,208.69000244140625,212.8300018310547,202.29356384277344,33600000
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,203.70974731445312,33121700
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,203.0919342041016,26177600
2020-07-13,214.47999572753903,215.8000030517578,206.5,207.07000732421875,196.8186798095703,38135600
2020-07-14,206.1300048828125,208.8500061035156,202.02999877929688,208.3500061035156,198.0352935791016,37591800
2020-07-15,209.5599975585937,211.3300018310547,205.02999877929688,208.0399932861328,197.7406463623047,32179400
2020-07-16,205.3999938964844,205.6999969482422,202.3099975585937,203.9199981689453,193.8246459960937,29940700
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,192.83612060546875,31635300
2020-07-20,205.0,212.3000030517578,203.009994506836,211.6000061035156,201.1244659423828,36884800
2020-07-21,213.6600036621093,213.94000244140625,208.02999877929688,208.75,198.41552734375,37990400
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,201.26695251464844,49605700
2020-07-23,207.19000244140625,210.9199981689453,202.1499938964844,202.5399932861328,192.512939453125,67457000
2020-07-24,200.4199981689453,202.8600006103516,197.509994506836,201.3000030517578,191.3343811035156,39827000
2020-07-27,201.47000122070312,203.97000122070312,200.8600006103516,203.8500061035156,193.75811767578125,30160900
2020-07-28,203.6100006103516,204.6999969482422,201.7400054931641,202.0200042724609,192.01873779296875,23251400
2020-07-29,202.5,204.6499938964844,202.009994506836,204.0599975585937,193.957748413086,19632600
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.8999938964844,193.80563354492188,25079600
2020-07-31,204.3999938964844,205.1000061035156,199.009994506836,205.009994506836,194.86065673828125,51044000
2020-08-03,211.5200042724609,217.63999938964844,210.44000244140625,216.5399932861328,205.81983947753903,78983000
2020-08-04,214.1699981689453,214.7700042724609,210.3099975585937,213.2899932861328,202.73074340820312,49280100
2020-08-05,214.8999938964844,215.0,211.57000732421875,212.94000244140625,202.3980712890625,28806400
2020-08-06,212.33999633789065,216.3699951171875,211.5500030517578,216.3500061035156,205.6392822265625,32656800
2020-08-07,214.8500061035156,215.6999969482422,210.92999267578125,212.47999572753903,201.9608612060547,27820400
2020-08-10,211.6699981689453,211.8800048828125,206.3500061035156,208.25,197.9402313232422,36716500
2020-08-11,207.1600036621093,207.6499938964844,203.13999938964844,203.3800048828125,193.31138610839844,36446500
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,198.8336944580078,28013100
2020-08-13,209.44000244140625,211.3500061035156,208.1499938964844,208.6999969482422,198.3679962158203,22588900
2020-08-14,208.759994506836,209.58999633789065,207.509994506836,208.8999938964844,198.5580902099609,17958900
2020-08-17,209.6000061035156,211.19000244140625,208.9199981689453,210.27999877929688,199.8697662353516,20184800
2020-08-18,210.52999877929688,212.3600006103516,209.2100067138672,211.4900054931641,201.01988220214844,21336200
2020-08-19,211.4900054931641,212.1000061035156,209.25,209.6999969482422,199.80029296875,27627600
2020-08-20,209.5399932861328,215.0,208.9100036621093,214.5800018310547,204.449935913086,26981500
2020-08-21,213.8600006103516,216.25,212.8500061035156,213.0200042724609,202.9635467529297,36249300
2020-08-24,214.7899932861328,215.5200042724609,212.42999267578125,213.69000244140625,203.6019287109375,25460100
2020-08-25,213.1000061035156,216.6100006103516,213.1000061035156,216.47000122070312,206.250717163086,23043700
2020-08-26,217.8800048828125,222.08999633789065,217.3600006103516,221.1499938964844,210.7097625732422,39600800
2020-08-27,222.88999938964844,231.1499938964844,219.3999938964844,226.5800018310547,215.88340759277344,57602200
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.9100036621093,218.1033935546875,26292900
2020-08-31,227.0,228.6999969482422,224.3099975585937,225.52999877929688,214.8829803466797,28774200
2020-09-01,225.509994506836,227.4499969482422,224.42999267578125,227.2700042724609,216.5408477783203,25725500
2020-09-02,227.97000122070312,232.8600006103516,227.3500061035156,231.6499938964844,220.71408081054688,34080800
2020-09-03,229.2700042724609,229.3099975585937,214.9600067138672,217.3000030517578,207.04151916503903,58400300
2020-09-04,215.1000061035156,218.3600006103516,205.19000244140625,214.25,204.135498046875,59664100
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.6600036621093,193.09266662597656,52924300
2020-09-09,207.6000061035156,214.83999633789065,206.6999969482422,211.2899932861328,201.3152008056641,45679000
2020-09-10,213.3999938964844,214.7400054931641,204.1100006103516,205.3699951171875,195.6747283935547,35461500
2020-09-11,207.1999969482422,208.6300048828125,201.2400054931641,204.02999877929688,194.39794921875,33620100
2020-09-14,204.2400054931641,209.1999969482422,204.02999877929688,205.4100036621093,195.71278381347656,30375800
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,198.9237365722656,21823900
2020-09-16,210.6199951171875,210.6499938964844,204.63999938964844,205.0500030517578,195.3698272705078,26328100
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.9100036621093,193.3308258056641,34011300
2020-09-18,202.8000030517578,203.6499938964844,196.25,200.38999938964844,190.9298095703125,55225300
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,192.9783172607422,39839700
2020-09-22,205.0599975585937,208.1000061035156,202.0800018310547,207.4199981689453,197.6279754638672,33517100
2020-09-23,207.8999938964844,208.1000061035156,200.02999877929688,200.58999633789065,191.120361328125,30803800
2020-09-24,199.8500061035156,205.57000732421875,199.1999969482422,203.19000244140625,193.59762573242188,31202500
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,198.00906372070312,29437300
2020-09-28,210.8800048828125,212.57000732421875,208.0599975585937,209.44000244140625,199.5525665283203,32004900
2020-09-29,209.3500061035156,210.07000732421875,206.8099975585937,207.259994506836,197.47547912597656,24221900
2020-09-30,207.72999572753903,211.97999572753903,206.5399932861328,210.3300018310547,200.40057373046875,33829100
2020-10-01,213.4900054931641,213.9900054931641,211.32000732421875,212.4600067138672,202.4300231933593,27158400
2020-10-02,208.0,210.9900054931641,205.5399932861328,206.19000244140625,196.4559936523437,33154800
2020-10-05,207.22000122070312,210.4100036621093,206.97999572753903,210.3800048828125,200.4481964111328,21331600
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.9100036621093,196.18923950195312,28554300
2020-10-07,207.0599975585937,210.1100006103516,206.72000122070312,209.8300018310547,199.92417907714844,25681100
2020-10-08,210.509994506836,211.19000244140625,208.32000732421875,210.5800018310547,200.6388092041016,19925800
2020-10-09,211.22999572753903,215.8600006103516,211.22999572753903,215.8099975585937,205.6218719482422,26458000
2020-10-12,218.7899932861328,223.8600006103516,216.8099975585937,221.3999938964844,210.9479217529297,40461400
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.8600006103516,212.3390655517578,28950800
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.8600006103516,210.4334259033203,23421700
2020-10-15,217.1000061035156,220.3600006103516,216.009994506836,219.6600036621093,209.2901153564453,22733100
2020-10-16,220.1499938964844,222.2899932861328,219.32000732421875,219.6600036621093,209.2901153564453,26057900
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,204.10690307617188,27625800
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789065,214.6499938964844,204.5165863037109,22753500
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,204.6595458984375,22724900
2020-10-22,213.92999267578125,216.0599975585937,211.6999969482422,214.88999938964844,204.74530029296875,22351500
2020-10-23,215.02999877929688,216.27999877929688,213.1600036621093,216.22999572753903,206.02203369140625,18879600
2020-10-26,213.8500061035156,216.33999633789065,208.1000061035156,210.0800018310547,200.162338256836,37111600
2020-10-27,211.58999633789065,214.6699981689453,210.3300018310547,213.25,203.1826934814453,36700300
2020-10-28,207.6699981689453,208.83999633789065,202.1000061035156,202.67999267578125,193.11170959472656,51195600
2020-10-29,204.07000732421875,207.3600006103516,203.3699951171875,204.72000122070312,195.05538940429688,31432600
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,192.91165161132807,36953700
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,192.7782440185547,30842200
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,196.6846466064453,27512000
2020-11-04,214.0200042724609,218.32000732421875,212.4199981689453,216.38999938964844,206.17446899414065,42311800
2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,212.74874877929688,36080100
2020-11-06,222.259994506836,224.3600006103516,218.02999877929688,223.72000122070312,213.158447265625,25231900
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,208.080078125,44395000
2020-11-10,214.5,216.5,209.72000122070312,211.009994506836,201.0484619140625,44045100
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,206.3269195556641,29440800
2020-11-12,217.2100067138672,219.1100006103516,214.4600067138672,215.44000244140625,205.26931762695312,21593900
2020-11-13,216.3600006103516,217.4199981689453,214.1600036621093,216.509994506836,206.2887725830078,18621100
2020-11-16,214.8699951171875,217.7400054931641,214.5200042724609,217.22999572753903,206.9748077392578,24953300
2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,204.3355865478516,24154100
2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,201.64170837402344,28372800
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,202.9217529296875,24792700
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,200.9825592041016,22843100
2020-11-23,210.9499969482422,212.2899932861328,208.1600036621093,210.1100006103516,200.7150421142578,25683500
2020-11-24,209.58999633789065,214.25,208.8600006103516,213.8600006103516,204.29737854003903,33979700
2020-11-25,215.1100006103516,215.2899932861328,212.4600067138672,213.8699951171875,204.3069305419922,21012900
2020-11-27,214.8500061035156,216.2700042724609,214.0399932861328,215.22999572753903,205.60610961914065,14512200
2020-11-30,214.1000061035156,214.759994506836,210.83999633789065,214.07000732421875,204.49801635742188,33064800
2020-12-01,214.509994506836,217.32000732421875,213.3500061035156,216.2100067138672,206.5423126220703,30904500
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,205.7398223876953,23724500
2020-12-03,214.6100006103516,216.3800048828125,213.6499938964844,214.2400054931641,204.660400390625,25120900
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.3600006103516,204.77505493164065,24666000
2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,204.70816040039065,24620000
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.009994506836,206.35128784179688,23284100
2020-12-09,215.1600036621093,215.22999572753903,211.2100067138672,211.8000030517578,202.3294982910156,32440600
2020-12-10,211.7700042724609,213.0800018310547,210.3600006103516,210.5200042724609,201.1067047119141,26733300
2020-12-11,210.0500030517578,213.32000732421875,209.1100006103516,213.259994506836,203.72422790527344,30979400
2020-12-14,213.1000061035156,216.2100067138672,212.8800048828125,214.1999969482422,204.6221466064453,28798400
2020-12-15,215.1699981689453,215.4199981689453,212.2400054931641,214.1300048828125,204.5553436279297,27000600
2020-12-16,214.75,220.1100006103516,214.72000122070312,219.27999877929688,209.4750518798828,35023300
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,209.60877990722656,32515800
2020-12-18,218.58999633789065,219.69000244140625,216.0200042724609,218.58999633789065,208.8158569335937,63354900
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789065,212.6370544433593,37181900
2020-12-22,222.69000244140625,225.6300048828125,221.8500061035156,223.94000244140625,213.9266815185547,22612200
2020-12-23,223.1100006103516,223.5599975585937,220.8000030517578,221.0200042724609,211.13720703125,18699600
2020-12-24,221.4199981689453,223.6100006103516,221.1999969482422,222.75,212.7898712158203,10550600
2020-12-28,224.4499969482422,226.02999877929688,223.0200042724609,224.9600067138672,214.9010772705078,17933500
2020-12-29,226.3099975585937,227.17999267578125,223.5800018310547,224.1499938964844,214.12725830078125,17403200
2020-12-30,225.22999572753903,225.6300048828125,221.47000122070312,221.67999267578125,211.7677001953125,20272300
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,212.47462463378903,20942100
2021-01-04,222.52999877929688,223.0,214.8099975585937,217.69000244140625,207.9561462402344,37130100
2021-01-05,217.259994506836,218.5200042724609,215.6999969482422,217.8999938964844,208.1566925048828,23823000
2021-01-06,212.1699981689453,216.4900054931641,211.94000244140625,212.25,202.75938415527344,35930700
2021-01-07,214.0399932861328,219.33999633789065,213.7100067138672,218.2899932861328,208.5292510986328,27694500
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,209.7998046875,22956200
2021-01-11,218.47000122070312,218.9100036621093,216.72999572753903,217.4900054931641,207.7650604248047,23031300
2021-01-12,216.5,217.1000061035156,213.32000732421875,214.92999267578125,205.31951904296875,23249300
2021-01-13,214.0200042724609,216.759994506836,213.92999267578125,216.33999633789065,206.6664886474609,20087100
2021-01-14,215.9100036621093,217.4600067138672,212.7400054931641,213.0200042724609,203.49490356445312,29480800
2021-01-15,213.5200042724609,214.509994506836,212.02999877929688,212.6499938964844,203.14146423339844,31746500
2021-01-19,213.75,216.97999572753903,212.6300048828125,216.44000244140625,206.7620086669922,30480900
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789065,214.3087615966797,37777300
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,214.9105682373047,30709400
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,215.84678649902344,30172700
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,219.26670837402344,33152100
2021-01-26,231.8600006103516,234.17999267578125,230.0800018310547,232.3300018310547,221.9414825439453,49169600
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.8999938964844,222.48602294921875,69870600
2021-01-28,235.6100006103516,242.63999938964844,235.08999633789065,238.92999267578125,228.24639892578125,49111200
2021-01-29,235.9900054931641,238.0200042724609,231.3500061035156,231.9600067138672,221.58804321289065,42503100
2021-02-01,235.0599975585937,242.5,232.42999267578125,239.6499938964844,228.93418884277344,33314200
2021-02-02,241.3000030517578,242.3099975585937,238.69000244140625,239.509994506836,228.8004608154297,25916300
2021-02-03,239.57000732421875,245.08999633789065,239.259994506836,243.0,232.1344146728516,27158100
2021-02-04,242.6600036621093,243.2400054931641,240.3699951171875,242.009994506836,231.1886749267578,25296100
2021-02-05,242.22999572753903,243.27999877929688,240.4199981689453,242.1999969482422,231.37017822265625,18054800
2021-02-08,243.1499938964844,243.67999267578125,240.8099975585937,242.47000122070312,231.6280975341797,22211900
2021-02-09,241.8699951171875,244.759994506836,241.3800048828125,243.7700042724609,232.86997985839844,23565000
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,231.9624481201172,22186700
2021-02-11,244.77999877929688,245.1499938964844,242.1499938964844,244.4900054931641,233.55780029296875,15751100
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753903,244.9900054931641,234.0354461669922,16561100
