,Date,open,high,low,close
0,18295.0,70.06237030029297,74.81155395507812,70.06237030029297,74.20954895019531
1,18305.0,73.86553955078125,73.93242645263672,70.79815673828125,70.79815673828125
2,18315.0,67.36766052246094,67.36766052246094,61.347572326660156,61.347572326660156
3,18325.0,64.01361083984375,64.01361083984375,45.915122985839844,45.915122985839844
4,18335.0,45.98678970336914,48.323158264160156,45.38956069946289,45.38956069946289
5,18345.0,49.35517501831055,50.50185775756836,48.4187126159668,50.50185775756836
6,18355.0,50.673858642578125,54.91659164428711,50.673858642578125,54.91659164428711
7,18365.0,56.27349853515625,56.95195007324219,54.142578125,56.95195007324219
8,18375.0,57.229068756103516,61.25,56.89461898803711,60.13999938964844
9,18385.0,57.95000076293945,59.310001373291016,57.709999084472656,58.41999816894531
10,18395.0,57.41999816894531,60.38999938964844,55.7599983215332,57.650001525878906
11,18405.0,62.130001068115234,62.959999084472656,60.720001220703125,60.720001220703125
12,18415.0,63.939998626708984,68.55000305175781,62.70000076293945,64.1500015258789
13,18425.0,65.2300033569336,69.41999816894531,65.2300033569336,69.41999816894531
14,18435.0,68.6500015258789,72.5999984741211,65.79000091552734,65.9000015258789
15,18445.0,67.08000183105469,67.08000183105469,63.290000915527344,63.70000076293945
16,18455.0,64.5,64.5,62.439998626708984,62.439998626708984
17,18465.0,60.68000030517578,61.650001525878906,56.2400016784668,56.2400016784668
18,18475.0,58.470001220703125,58.470001220703125,55.93000030517578,56.58000183105469
19,18485.0,57.75,57.970001220703125,56.65999984741211,56.65999984741211
20,18495.0,56.33000183105469,57.97999954223633,55.029998779296875,55.029998779296875
21,18505.0,55.540000915527344,56.27000045776367,54.279998779296875,55.599998474121094
22,18515.0,55.099998474121094,56.81999969482422,55.099998474121094,56.720001220703125
23,18525.0,53.86000061035156,54.959999084472656,53.470001220703125,53.5099983215332
24,18535.0,53.310001373291016,53.310001373291016,44.935001373291016,46.72999954223633
25,18545.0,46.36000061035156,46.36000061035156,44.11000061035156,44.33000183105469
26,18555.0,43.619998931884766,43.619998931884766,40.70500183105469,40.78499984741211
27,18565.0,40.36000061035156,43.79499816894531,40.36000061035156,42.744998931884766
28,18575.0,46.17499923706055,48.095001220703125,46.17499923706055,47.470001220703125
29,18585.0,46.39500045776367,49.5099983215332,46.39500045776367,49.5099983215332
30,18595.0,48.27000045776367,48.67499923706055,47.165000915527344,47.189998626708984
31,18605.0,47.439998626708984,49.29999923706055,46.44499969482422,49.04999923706055
32,18615.0,46.814998626708984,48.58000183105469,46.814998626708984,48.58000183105469
33,18625.0,48.540000915527344,52.31999969482422,48.154998779296875,52.31999969482422
34,18635.0,51.5,52.689998626708984,50.34000015258789,52.25
