,Date,open,high,low,close
0,18292.0,103.5,113.05000305175781,95.27999877929688,95.27999877929688
1,18302.0,96.72000122070312,100.31999969482422,96.72000122070312,99.06999969482422
2,18312.0,99.81999969482422,99.81999969482422,87.63999938964844,87.63999938964844
3,18322.0,88.66999816894531,89.87000274658203,78.16000366210938,82.37999725341797
4,18332.0,78.36000061035156,78.36000061035156,64.61000061035156,64.61000061035156
5,18342.0,64.91999816894531,78.0999984741211,64.91999816894531,75.93000030517578
6,18352.0,76.12999725341797,78.22000122070312,67.87999725341797,77.20999908447266
7,18362.0,78.72000122070312,82.1500015258789,75.4000015258789,82.1500015258789
8,18372.0,81.52999877929688,98.55999755859375,79.87000274658203,98.55999755859375
9,18382.0,101.58999633789062,103.80000305175781,93.58000183105469,103.80000305175781
10,18392.0,103.4000015258789,117.0,96.62000274658203,117.0
11,18402.0,125.01000213623047,134.88999938964844,124.25,126.3499984741211
12,18412.0,124.7699966430664,124.7699966430664,120.2300033569336,120.2300033569336
13,18422.0,119.94000244140625,119.94000244140625,110.6500015258789,113.5199966430664
14,18432.0,109.94000244140625,113.41999816894531,107.47000122070312,109.5999984741211
15,18442.0,114.4800033569336,114.4800033569336,109.19999694824219,109.19999694824219
16,18452.0,107.54000091552734,121.25,107.54000091552734,121.25
17,18462.0,125.33000183105469,137.92999267578125,124.75,124.75
18,18472.0,121.11000061035156,134.74000549316406,120.12000274658203,130.1300048828125
19,18482.0,129.63999938964844,133.6699981689453,127.91999816894531,133.6699981689453
20,18492.0,131.44000244140625,138.97000122070312,129.50999450683594,136.38999938964844
21,18502.0,139.35000610351562,164.27000427246094,139.35000610351562,151.25
22,18512.0,146.3800048828125,156.5800018310547,146.3800048828125,151.99000549316406
23,18522.0,143.0,143.0,127.79000091552734,129.17999267578125
24,18532.0,131.77999877929688,138.02999877929688,129.5,138.02999877929688
25,18542.0,145.0500030517578,150.77000427246094,142.67999267578125,145.88999938964844
26,18552.0,142.1999969482422,142.1999969482422,128.67999267578125,128.67999267578125
27,18562.0,125.1500015258789,130.5800018310547,117.51000213623047,130.5800018310547
28,18572.0,131.0,132.33999633789062,127.31999969482422,130.5
29,18582.0,132.5800018310547,136.39999389648438,128.6199951171875,136.02000427246094
30,18592.0,138.72999572753906,138.72999572753906,133.35000610351562,136.08999633789062
31,18602.0,140.3800048828125,156.27999877929688,140.3800048828125,156.27999877929688
32,18612.0,155.83999633789062,188.3699951171875,155.83999633789062,172.5500030517578
33,18622.0,167.66000366210938,167.66000366210938,150.22000122070312,150.22000122070312
34,18632.0,155.38999938964844,185.7100067138672,155.38999938964844,175.02000427246094
35,18642.0,168.6300048828125,168.6300048828125,168.6300048828125,168.6300048828125
