Date,Open,High,Low,Close,Adj Close
2020-02-03,13.649999618530272,14.300000190734863,13.649999618530272,14.300000190734863,14.300000190734863
2020-02-05,14.800000190734863,14.800000190734863,14.300000190734863,14.300000190734863,14.300000190734863
2020-02-07,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863
2020-02-09,12.649999618530272,12.649999618530272,12.649999618530272,12.649999618530272,12.649999618530272
2020-02-11,12.899999618530272,12.899999618530272,12.0,12.0,12.0
2020-02-13,12.5,12.850000381469728,12.5,12.850000381469728,12.850000381469728
2020-02-15,,,,,
2020-02-17,12.199999809265137,12.350000381469728,12.199999809265137,12.350000381469728,12.350000381469728
2020-02-19,12.149999618530272,12.149999618530272,11.149999618530272,11.149999618530272,11.149999618530272
2020-02-21,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863
2020-02-23,11.0,11.0,11.0,11.0,11.0
2020-02-25,10.75,10.75,9.899999618530272,9.899999618530272,9.899999618530272
2020-02-27,8.5600004196167,9.239999771118164,8.5600004196167,9.239999771118164,9.239999771118164
2020-02-29,,,,,
2020-03-02,8.960000038146973,9.0,8.960000038146973,9.0,9.0
2020-03-04,8.680000305175781,8.84000015258789,8.680000305175781,8.84000015258789,8.84000015258789
2020-03-06,8.4399995803833,8.4399995803833,8.4399995803833,8.4399995803833,8.4399995803833
2020-03-08,8.319999694824219,8.319999694824219,8.319999694824219,8.319999694824219,8.319999694824219
2020-03-10,8.460000038146973,8.479999542236328,8.460000038146973,8.479999542236328,8.479999542236328
2020-03-12,8.600000381469727,8.600000381469727,8.079999923706055,8.079999923706055,8.079999923706055
2020-03-14,,,,,
2020-03-16,6.599999904632568,6.599999904632568,6.0,6.0,6.0
2020-03-18,5.400000095367432,5.400000095367432,5.079999923706055,5.079999923706055,5.079999923706055
2020-03-20,3.359999895095825,3.359999895095825,3.359999895095825,3.359999895095825,3.359999895095825
2020-03-22,2.259999990463257,2.259999990463257,2.259999990463257,2.259999990463257,2.259999990463257
2020-03-24,2.5999999046325684,2.809999942779541,2.5999999046325684,2.809999942779541,2.809999942779541
2020-03-26,3.150000095367432,3.150000095367432,3.009999990463257,3.009999990463257,3.009999990463257
2020-03-28,,,,,
2020-03-30,3.200000047683716,3.200000047683716,3.0299999713897705,3.0299999713897705,3.0299999713897705
2020-04-01,3.0,3.2799999713897705,3.0,3.2799999713897705,3.2799999713897705
2020-04-03,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716
2020-04-05,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684
2020-04-07,5.0,5.460000038146973,5.0,5.460000038146973,5.460000038146973
2020-04-09,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137
2020-04-11,,,,,
2020-04-13,8.140000343322754,8.140000343322754,8.140000343322754,8.140000343322754,8.140000343322754
2020-04-15,6.400000095367432,6.820000171661377,6.400000095367432,6.820000171661377,6.820000171661377
2020-04-17,7.0,7.0,7.0,7.0,7.0
2020-04-19,6.5,6.5,6.5,6.5,6.5
2020-04-21,5.900000095367432,6.059999942779541,5.900000095367432,6.059999942779541,6.059999942779541
2020-04-23,5.079999923706055,5.079999923706055,5.0,5.0,5.0
2020-04-25,,,,,
2020-04-27,5.980000019073486,5.980000019073486,5.800000190734863,5.800000190734863,5.800000190734863
2020-04-29,5.940000057220459,5.940000057220459,5.480000019073486,5.480000019073486,5.480000019073486
2020-05-01,,,,,
2020-05-03,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055
2020-05-05,5.400000095367432,5.5,5.400000095367432,5.5,5.5
2020-05-07,5.21999979019165,5.320000171661377,5.21999979019165,5.320000171661377,5.320000171661377
2020-05-09,,,,,
2020-05-11,5.320000171661377,5.320000171661377,5.0,5.0,5.0
2020-05-13,4.809999942779541,4.809999942779541,4.590000152587891,4.590000152587891,4.590000152587891
2020-05-15,4.260000228881836,4.260000228881836,4.260000228881836,4.260000228881836,4.260000228881836
2020-05-17,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918
2020-05-19,4.789999961853027,5.079999923706055,4.789999961853027,5.079999923706055,5.079999923706055
2020-05-21,5.21999979019165,5.380000114440918,5.21999979019165,5.380000114440918,5.380000114440918
2020-05-23,,,,,
2020-05-25,5.360000133514404,5.78000020980835,5.360000133514404,5.78000020980835,5.78000020980835
2020-05-27,5.800000190734863,5.800000190734863,5.340000152587891,5.340000152587891,5.340000152587891
2020-05-29,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432
2020-05-31,,,,,
2020-06-02,5.400000095367432,5.5,5.400000095367432,5.5,5.5
2020-06-04,5.059999942779541,5.300000190734863,5.059999942779541,5.300000190734863,5.300000190734863
2020-06-06,,,,,
2020-06-08,5.519999980926514,5.699999809265137,5.519999980926514,5.699999809265137,5.699999809265137
2020-06-10,5.099999904632568,5.199999809265137,5.099999904632568,5.199999809265137,5.199999809265137
2020-06-12,5.0,5.0,5.0,5.0,5.0
2020-06-14,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137
2020-06-16,5.179999828338623,5.179999828338623,5.099999904632568,5.099999904632568,5.099999904632568
2020-06-18,4.96999979019165,5.119999885559082,4.96999979019165,5.119999885559082,5.119999885559082
2020-06-20,,,,,
2020-06-22,0.9539999961853028,1.6299999952316284,0.9539999961853028,1.6299999952316284,1.6299999952316284
2020-06-24,2.5999999046325684,2.5999999046325684,2.490000009536743,2.490000009536743,2.490000009536743
2020-06-26,2.0,2.0,2.0,2.0,2.0
2020-06-28,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372
2020-06-30,2.0,2.0,1.870000004768372,1.870000004768372,1.870000004768372
2020-07-02,1.7000000476837158,1.7000000476837158,1.4700000286102295,1.4700000286102295,1.4700000286102295
2020-07-04,,,,,
2020-07-06,1.5950000286102295,1.5950000286102295,1.4149999618530271,1.4149999618530271,1.4149999618530271
2020-07-08,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158
2020-07-10,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126
2020-07-12,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126
2020-07-14,1.3300000429153442,1.3949999809265137,1.3300000429153442,1.3949999809265137,1.3949999809265137
2020-07-16,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,1.2400000095367432
2020-07-18,,,,,
2020-07-20,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705
2020-07-22,1.024999976158142,1.024999976158142,1.0199999809265137,1.0199999809265137,1.0199999809265137
2020-07-24,1.024999976158142,1.024999976158142,1.024999976158142,1.024999976158142,1.024999976158142
2020-07-26,1.0449999570846558,1.0449999570846558,1.0449999570846558,1.0449999570846558,1.0449999570846558
2020-07-28,1.0099999904632568,1.2200000286102295,1.0099999904632568,1.2200000286102295,1.2200000286102295
2020-07-30,1.1150000095367432,1.125,1.1150000095367432,1.125,1.125
2020-08-01,,,,,
2020-08-03,1.1050000190734863,1.1150000095367432,1.1050000190734863,1.1150000095367432,1.1150000095367432
2020-08-05,1.1150000095367432,1.125,1.1150000095367432,1.125,1.125
2020-08-07,1.125,1.125,1.125,1.125,1.125
2020-08-09,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147
2020-08-11,1.059999942779541,1.0750000476837158,1.059999942779541,1.0750000476837158,1.0750000476837158
2020-08-13,1.1150000095367432,1.125,1.1150000095367432,1.125,1.125
2020-08-15,,,,,
2020-08-17,1.1100000143051147,1.1699999570846558,1.1100000143051147,1.1699999570846558,1.1699999570846558
2020-08-19,1.1399999856948853,1.1399999856948853,1.1349999904632568,1.1349999904632568,1.1349999904632568
2020-08-21,1.1549999713897705,1.1549999713897705,1.1549999713897705,1.1549999713897705,1.1549999713897705
2020-08-23,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399
