,Date,open,high,low,close
0,18295.0,268.6170959472656,271.1475830078125,261.9017028808594,268.6170959472656
1,18305.0,268.519775390625,273.8726501464844,252.07186889648438,252.07186889648438
2,18315.0,241.26876831054688,241.26876831054688,203.7986297607422,212.07127380371094
3,18325.0,211.00070190429688,211.00070190429688,149.97789001464844,149.97789001464844
4,18335.0,131.72946166992188,131.72946166992188,105.15971374511719,108.51741790771484
5,18345.0,115.28150939941406,147.0094757080078,109.87997436523438,109.87997436523438
6,18355.0,103.65116882324219,128.8583526611328,103.65116882324219,128.8583526611328
7,18365.0,120.97502899169922,120.97502899169922,107.20353698730469,107.9334716796875
8,18375.0,109.0527114868164,123.894775390625,105.0623779296875,120.97502899169922
9,18385.0,109.78264617919922,124.91670227050781,109.78264617919922,123.86697387695312
10,18395.0,117.16875457763672,136.96348571777344,116.51893615722656,131.46495056152344
11,18405.0,141.3623046875,152.75927734375,141.3623046875,144.8613739013672
12,18415.0,159.6574249267578,178.85231018066406,154.3588409423828,154.3588409423828
13,18425.0,155.8584442138672,162.7066192626953,155.8584442138672,162.7066192626953
14,18435.0,159.55746459960938,159.55746459960938,149.36016845703125,153.60903930664062
15,18445.0,159.50747680664062,159.50747680664062,146.9608154296875,153.0592041015625
16,18455.0,154.95867919921875,161.60690307617188,151.00973510742188,155.9584197998047
17,18465.0,153.60903930664062,153.60903930664062,142.86190795898438,146.8108673095703
18,18475.0,138.81298828125,154.5,138.81298828125,154.5
19,18485.0,160.5500030517578,160.5500030517578,146.60000610351562,146.60000610351562
20,18495.0,145.4499969482422,160.4499969482422,145.4499969482422,157.8000030517578
21,18505.0,155.25,164.64999389648438,154.64999389648438,157.14999389648438
22,18515.0,157.25,159.4499969482422,156.6999969482422,158.60000610351562
23,18525.0,141.9499969482422,142.0,135.4499969482422,141.9499969482422
24,18535.0,142.0,156.75,141.75,156.25
25,18545.0,153.0,154.85000610351562,147.5,154.85000610351562
26,18555.0,159.89999389648438,169.3000030517578,144.89999389648438,144.89999389648438
27,18565.0,146.5500030517578,166.3000030517578,146.5500030517578,164.1999969482422
28,18575.0,191.5,205.3000030517578,190.64999389648438,201.3000030517578
29,18585.0,196.0,208.5,194.64999389648438,204.39999389648438
30,18595.0,197.9499969482422,211.60000610351562,197.9499969482422,205.5
31,18605.0,208.3000030517578,209.5,204.5,205.1999969482422
32,18615.0,203.60000610351562,216.89999389648438,203.60000610351562,214.10000610351562
33,18625.0,217.6999969482422,217.6999969482422,207.0,207.8000030517578
34,18635.0,210.10000610351562,210.10000610351562,205.0,205.8000030517578
