,Date,open,high,low,close
0,18292.0,123.55999755859375,133.16000366210938,123.55999755859375,130.91000366210938
1,18302.0,131.0500030517578,137.49000549316406,131.0500030517578,135.80999755859375
2,18312.0,132.4600067138672,132.4600067138672,119.91000366210938,119.9800033569336
3,18322.0,120.7699966430664,121.41000366210938,106.6500015258789,111.91000366210938
4,18332.0,108.25,108.25,83.62000274658203,88.66000366210938
5,18342.0,91.22000122070312,101.81999969482422,91.22000122070312,98.94999694824219
6,18352.0,100.79000091552734,102.94000244140625,97.19999694824219,99.0
7,18362.0,98.37000274658203,105.0,98.37000274658203,105.0
8,18372.0,104.68000030517578,104.68000030517578,97.12999725341797,99.66999816894531
9,18382.0,100.93000030517578,100.93000030517578,94.76000213623047,99.7699966430664
10,18392.0,99.55000305175781,109.75,95.48999786376953,109.75
11,18402.0,108.5199966430664,110.02999877929688,103.31999969482422,106.55000305175781
12,18412.0,107.0999984741211,117.02999877929688,107.0999984741211,117.02999877929688
13,18422.0,115.83000183105469,123.45999908447266,111.83000183105469,123.45999908447266
14,18432.0,123.08000183105469,123.7300033569336,121.37000274658203,121.80000305175781
15,18442.0,121.29000091552734,132.92999267578125,119.88999938964844,130.63999938964844
16,18452.0,132.52999877929688,132.52999877929688,122.7699966430664,122.7699966430664
17,18462.0,124.3499984741211,125.22000122070312,115.69000244140625,115.69000244140625
18,18472.0,119.81999969482422,126.66999816894531,118.0,125.0
19,18482.0,125.05999755859375,126.11000061035156,116.73999786376953,123.91999816894531
20,18492.0,124.19999694824219,127.47000122070312,122.44999694824219,127.25
21,18502.0,129.0,129.0,121.41999816894531,122.87000274658203
22,18512.0,119.30999755859375,126.02999877929688,119.16000366210938,126.02999877929688
23,18522.0,124.66999816894531,124.66999816894531,122.91999816894531,123.79000091552734
24,18532.0,126.04000091552734,126.58999633789062,122.58000183105469,124.83000183105469
25,18542.0,126.3499984741211,136.07000732421875,126.3499984741211,130.3699951171875
26,18552.0,129.25,134.83999633789062,129.25,132.9499969482422
27,18562.0,134.88999938964844,143.94000244140625,130.6999969482422,143.94000244140625
28,18572.0,144.0,145.0800018310547,142.47000122070312,145.0800018310547
29,18582.0,147.83999633789062,147.83999633789062,133.0399932861328,136.0
30,18592.0,139.4199981689453,144.24000549316406,138.99000549316406,144.07000732421875
31,18602.0,144.3000030517578,185.5,144.3000030517578,185.5
32,18612.0,190.39999389648438,193.36000061035156,190.11000061035156,191.02000427246094
33,18622.0,193.0800018310547,219.6300048828125,193.0800018310547,216.8000030517578
34,18632.0,214.0,249.0,203.97000122070312,249.0
35,18642.0,238.8699951171875,238.8699951171875,238.8699951171875,238.8699951171875
